{'file': 'orbit_p0.1800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': False, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.18, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.1900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': False, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.19, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2000.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': False, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.2, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_p0.2100.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': False, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.21, 't_stop (day)': 401168.21891613165, 'stability': 'CA'}
{'file': 'orbit_p0.2200.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': False, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.22, 't_stop (day)': 126671.8683220015, 'stability': 'CA'}
{'file': 'orbit_a0.1800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': True, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.18, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.1900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': True, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.19, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2000.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': True, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.2, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2100.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': True, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.21, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
{'file': 'orbit_a0.2200.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': True, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 0.0, 'a (AU)': 0.22, 't_stop (day)': 110073.69269670219, 'stability': 'CA'}
{'file': 'orbit_p0.1800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.25, 'e': 0.4, 'apapse': False, 'm_P (Msun)': 0.028637827019079753, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.18, 't_stop (day)': 3266957.015633596, 'stability': 'ST'}
