file,m_A (Msun),m_B (Msun),e,apapse,m_P (Msun),l (rad),a (AU),t_stop (day),stability,delta_r
orbit_a0.08.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.08,2582756.29681712,ST,0.04255535118860159
orbit_a0.09.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.09,2582756.29681712,ST,0.0450950841975708
orbit_a0.10.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.1,2582756.29681712,ST,0.0463384879705357
orbit_a0.11.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.11,2582756.29681712,ST,0.04814325887424405
orbit_a0.12.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.12,2582756.29681712,ST,0.05861683164680799
orbit_a0.13.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.13,2071830.744019107,CA,
orbit_a0.14.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.14,13518.314874753003,CA,
orbit_a0.15.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.15,11465.010202176996,CA,
orbit_a0.16.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.16,3556.919398355872,CA,
orbit_a0.17.bin,1.0,1.0,0.5,True,0.028637827019079756,3.1415926535897927,0.17,10820.908357280101,EJ,
