file,m_A (Msun),m_B (Msun),e,apapse,m_P (Msun),l (rad),a (AU),t_stop (day),stability,delta_r
orbit_a0.3100.bin,1.0,0.25,0.1,True,0.0,1.5707963267948966,0.31,3266957.015633596,ST,0.026786622875698406
orbit_a0.3200.bin,1.0,0.25,0.1,True,0.0,1.5707963267948966,0.32,3266957.015633596,ST,0.09540226634484583
orbit_a0.3300.bin,1.0,0.25,0.1,True,0.0,1.5707963267948966,0.33,3266957.015633596,ST,0.04377491143558058
orbit_a0.3400.bin,1.0,0.25,0.1,True,0.0,1.5707963267948966,0.34,3266957.015633596,ST,0.04665324135633986
