{'file': 'orbit_p0.1600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.16, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.1700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.16999999999999998, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.1800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.18, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.1900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.19, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.2000.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.19999999999999998, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.1600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.16, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.1700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.16999999999999998, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.1800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.18, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.1900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.19, 't_stop (day)': 227774.7218546807, 'stability': 'CA'}
{'file': 'orbit_a0.2000.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.19999999999999998, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.1600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.16, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.1700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.16999999999999998, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.1800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.18, 't_stop (day)': 2156903.960494833, 'stability': 'CA'}
{'file': 'orbit_p0.1900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.19, 't_stop (day)': 23557.372048623558, 'stability': 'CA'}
{'file': 'orbit_p0.2000.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.19999999999999998, 't_stop (day)': 4221.157514502073, 'stability': 'CA'}
{'file': 'orbit_a0.1600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.16, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.1700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.16999999999999998, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.1800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.18, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.1900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.19, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.2000.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.19999999999999998, 't_stop (day)': 107838.34369905399, 'stability': 'CA'}
{'file': 'orbit_p0.1600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 3.141592653589793, 'a (AU)': 0.16, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.1700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.3, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 3.141592653589793, 'a (AU)': 0.16999999999999998, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
