{'file': 'orbit_p0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.07, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.08, 't_stop (day)': 1219412.5265274448, 'stability': 'CA'}
{'file': 'orbit_p0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.09, 't_stop (day)': 26312.24822360514, 'stability': 'CA'}
{'file': 'orbit_a0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.07, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.08, 't_stop (day)': 118121.78455284695, 'stability': 'CA'}
{'file': 'orbit_a0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.09, 't_stop (day)': 8049.070832025166, 'stability': 'CA'}
{'file': 'orbit_p0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.07, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.08, 't_stop (day)': 53471.083634762246, 'stability': 'CA'}
{'file': 'orbit_p0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.09, 't_stop (day)': 18665.764975270213, 'stability': 'CA'}
{'file': 'orbit_a0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.07, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.08, 't_stop (day)': 247983.18395936547, 'stability': 'CA'}
{'file': 'orbit_a0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.09, 't_stop (day)': 32975.15108318785, 'stability': 'CA'}
{'file': 'orbit_p0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.07, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.08, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.09, 't_stop (day)': 97612.7161211279, 'stability': 'CA'}
{'file': 'orbit_a0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.07, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.08, 't_stop (day)': 335971.205697133, 'stability': 'CA'}
{'file': 'orbit_a0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.09, 't_stop (day)': 33817.32135732671, 'stability': 'CA'}
{'file': 'orbit_p0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_p0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.07, 't_stop (day)': 2209083.6688452912, 'stability': 'CA'}
{'file': 'orbit_p0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.08, 't_stop (day)': 804073.5820554224, 'stability': 'CA'}
{'file': 'orbit_p0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.09, 't_stop (day)': 26606.796368329055, 'stability': 'CA'}
{'file': 'orbit_a0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.06, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.07, 't_stop (day)': 2829267.7686104896, 'stability': 'ST'}
{'file': 'orbit_a0.0800.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.08, 't_stop (day)': 100009.20725566172, 'stability': 'CA'}
{'file': 'orbit_a0.0900.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.6666666666666667, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 4.71238898038469, 'a (AU)': 0.09, 't_stop (day)': 54463.10622779674, 'stability': 'CA'}
