{'file': 'orbit_p0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.08, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.09.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.09, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.10.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.1, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.11.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.11, 't_stop (day)': 711387.6276300356, 'stability': 'CA'}
{'file': 'orbit_a0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.08, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.09.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.09, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.10.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.1, 't_stop (day)': 1731003.1088184426, 'stability': 'CA'}
{'file': 'orbit_a0.11.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.11, 't_stop (day)': 200462.50140696325, 'stability': 'CA'}
{'file': 'orbit_p0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.08, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.09.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.09, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.10.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.1, 't_stop (day)': 2044771.6092851143, 'stability': 'CA'}
{'file': 'orbit_p0.11.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.11, 't_stop (day)': 148303.17862811865, 'stability': 'CA'}
{'file': 'orbit_a0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.08, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.09.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.09, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.10.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.1, 't_stop (day)': 632555.0409656808, 'stability': 'CA'}
{'file': 'orbit_a0.11.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.11, 't_stop (day)': 105167.26140471997, 'stability': 'CA'}
{'file': 'orbit_p0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.08, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.09.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.09, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.10.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.1, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.11.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.11, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.1111111111111111, 'e': 0.7, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 3.141592653589793, 'a (AU)': 0.08, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
