{'file': 'orbit_p0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.08, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.09.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.09, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.10.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.1, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.11.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.11, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.12.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.12, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.13.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.13, 't_stop (day)': 572128.7498224999, 'stability': 'CA'}
{'file': 'orbit_p0.14.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.14, 't_stop (day)': 222623.10574021674, 'stability': 'CA'}
{'file': 'orbit_p0.15.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.15, 't_stop (day)': 11400.982045045424, 'stability': 'CA'}
{'file': 'orbit_p0.16.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.16, 't_stop (day)': 12331.256050585156, 'stability': 'EJ'}
{'file': 'orbit_p0.17.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.17, 't_stop (day)': 11648.17990703049, 'stability': 'CA'}
{'file': 'orbit_a0.08.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.08, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.09.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.09, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.10.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.1, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.11.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.11, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.12.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.12, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.13.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.13, 't_stop (day)': 2416288.078382403, 'stability': 'CA'}
{'file': 'orbit_a0.14.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.14, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.15.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.15, 't_stop (day)': 4321.703870333126, 'stability': 'CB'}
{'file': 'orbit_a0.16.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.16, 't_stop (day)': 6046.360952436763, 'stability': 'CA'}
{'file': 'orbit_a0.17.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.5, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.17, 't_stop (day)': 8922.137939701328, 'stability': 'CA'}
