{'file': 'orbit_p0.4300.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.43, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.4400.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.44, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.4500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.45, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.4600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.46, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.4700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.47000000000000003, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.4300.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.43, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.4400.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.44, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.4500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.45, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.4600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.46, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_a0.4700.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.47000000000000003, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.4300.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.43, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
{'file': 'orbit_p0.4400.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 0.11111111111111112, 'e': 0.0, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.44, 't_stop (day)': 3465131.189399222, 'stability': 'ST'}
