{'file': 'orbit_p0.03.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.05.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.05, 't_stop (day)': 1653374.570520198, 'stability': 'EJ'}
{'file': 'orbit_p0.50.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.5, 't_stop (day)': 3503.845689258122, 'stability': 'EJ'}
{'file': 'orbit_a0.03.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.05.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.05, 't_stop (day)': 45078.3259380002, 'stability': 'CA'}
{'file': 'orbit_a0.50.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 0.0, 'a (AU)': 0.5, 't_stop (day)': 3221.4972289586553, 'stability': 'EJ'}
{'file': 'orbit_p0.03.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.05.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.05, 't_stop (day)': 1175409.4517263193, 'stability': 'CA'}
{'file': 'orbit_p0.50.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.5, 't_stop (day)': 2287.0151574399492, 'stability': 'CB'}
{'file': 'orbit_a0.03.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.04.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.0, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
