file,m_A (Msun),m_B (Msun),e,apapse,m_P (Msun),l (rad),a (AU),t_stop (day),stability,delta_r
orbit_a0.0800.bin,1.0,4.0,0.4,True,0.028637827019079756,4.712388980384691,0.08,1633478.507816798,ST,0.027687925265073604
orbit_a0.0900.bin,1.0,4.0,0.4,True,0.028637827019079756,4.712388980384691,0.09000000000000001,1633478.507816798,ST,0.030148935301320484
orbit_a0.1000.bin,1.0,4.0,0.4,True,0.028637827019079756,4.712388980384691,0.1,1633478.507816798,ST,0.03198465905995906
orbit_a0.1100.bin,1.0,4.0,0.4,True,0.028637827019079756,4.712388980384691,0.11,1633478.507816798,ST,0.03520957635654659
orbit_a0.1200.bin,1.0,4.0,0.4,True,0.028637827019079756,4.712388980384691,0.12,21127.603339332738,EJ,
