{'file': 'orbit_p0.0200.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.02, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.0300.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.0400.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.0500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.05, 't_stop (day)': 62118.98515432371, 'stability': 'CA'}
{'file': 'orbit_p0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.06, 't_stop (day)': 16024.189774619863, 'stability': 'CA'}
{'file': 'orbit_a0.0200.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.02, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.0300.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.0400.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.0500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.05, 't_stop (day)': 77990.51765017037, 'stability': 'CA'}
{'file': 'orbit_a0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 0.0, 'a (AU)': 0.06, 't_stop (day)': 4279.450826058368, 'stability': 'CA'}
{'file': 'orbit_p0.0200.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.02, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.0300.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.0400.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_p0.0500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.05, 't_stop (day)': 430844.3705742068, 'stability': 'CA'}
{'file': 'orbit_p0.0600.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': False, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.06, 't_stop (day)': 5172.173794857781, 'stability': 'CA'}
{'file': 'orbit_a0.0200.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.02, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.0300.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.03, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.0400.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.04, 't_stop (day)': 2582756.29681712, 'stability': 'ST'}
{'file': 'orbit_a0.0500.bin', 'm_A (Msun)': 1.0, 'm_B (Msun)': 1.0, 'e': 0.8, 'apapse': True, 'm_P (Msun)': 0.000954594233969325, 'l (rad)': 1.5707963267948966, 'a (AU)': 0.05, 't_stop (day)': 54444.76693128332, 'stability': 'EJ'}
